run_id,test_case,seed,dist_index,agent_distribution,red_ratio,centrist_ratio,blue_ratio,post_id,post_belief_value,post_camp,growth_rate,decay_rate
0s0,0,0,0,4-1-1,4,1,1,post_59,2,blue,212.75,269.1630303030303
0s0,0,0,0,4-1-1,4,1,1,post_60,2,blue,214.1,279.2340604026846
0s0,0,0,0,4-1-1,4,1,1,post_61,2,blue,224.1578947368421,282.32339449541286
0s0,0,0,0,4-1-1,4,1,1,post_62,3,blue,187.28571428571428,212.31736526946108
0s0,0,0,0,4-1-1,4,1,1,post_63,4,blue,205.6,247.1121198365865
0s0,0,0,0,4-1-1,4,1,1,post_64,4,blue,202.2,261.1663479923518
0s0,0,0,0,4-1-1,4,1,1,post_65,4,blue,209.25,267.2174267100977
0s1,0,1,0,4-1-1,4,1,1,post_0,-4,red,213.33333333333334,274.17711700064643
0s1,0,1,0,4-1-1,4,1,1,post_1,-4,red,235.54545454545453,279.2438811188811
0s1,0,1,0,4-1-1,4,1,1,post_2,-4,red,225.8,283.4367283950617
0s1,0,1,0,4-1-1,4,1,1,post_3,-3,red,248.31578947368422,290.116512655685
0s1,0,1,0,4-1-1,4,1,1,post_4,-3,red,233.05,289.15715062533985
0s1,0,1,0,4-1-1,4,1,1,post_5,-3,red,225.05,289.23268921095007
0s1,0,1,0,4-1-1,4,1,1,post_6,-2,red,223.14285714285714,277.12937879495564
0s1,0,1,0,4-1-1,4,1,1,post_7,-2,red,246.5,279.16567695961993
0s1,0,1,0,4-1-1,4,1,1,post_8,-2,red,223.6,284.221875
0s1,0,1,0,4-1-1,4,1,1,post_9,-1,centrist,175.14285714285714,231.13548387096773
0s1,0,1,0,4-1-1,4,1,1,post_10,-1,centrist,195.65,250.22281639928698
0s1,0,1,0,4-1-1,4,1,1,post_11,-1,centrist,204.47368421052633,267.39497041420117
0s1,0,1,0,4-1-1,4,1,1,post_12,0,centrist,216.4,280.10602044680047
0s1,0,1,0,4-1-1,4,1,1,post_13,0,centrist,234.5,288.1381294964029
0s1,0,1,0,4-1-1,4,1,1,post_14,0,centrist,226.5,290.184361093452
0s1,0,1,0,4-1-1,4,1,1,post_15,1,centrist,207.85,265.11397849462367
0s1,0,1,0,4-1-1,4,1,1,post_16,1,centrist,217.57142857142858,278.1441161223432
0s1,0,1,0,4-1-1,4,1,1,post_17,1,centrist,217.25,284.19586206896554
0s1,0,1,0,4-1-1,4,1,1,post_18,2,blue,144.5483870967742,178.0996640537514
0s1,0,1,0,4-1-1,4,1,1,post_19,2,blue,167.33333333333334,212.16358024691357
0s1,0,1,0,4-1-1,4,1,1,post_20,2,blue,173.85,231.35159817351598
0s1,0,1,0,4-1-1,4,1,1,post_21,3,blue,148.52173913043478,174.12357954545453
0s1,0,1,0,4-1-1,4,1,1,post_22,4,blue,111.27027027027027,129.045518701482
0s1,0,1,0,4-1-1,4,1,1,post_23,-4,red,63.25,0.0
0s1,0,1,0,4-1-1,4,1,1,post_24,-3,red,228.66666666666666,280.15945330296125
0s1,0,1,0,4-1-1,4,1,1,post_25,-3,red,213.0,284.2641860465116
0s1,0,1,0,4-1-1,4,1,1,post_26,-3,red,240.47619047619048,286.6299559471366
0s1,0,1,0,4-1-1,4,1,1,post_27,-2,red,242.05555555555554,290.1892950391645
0s1,0,1,0,4-1-1,4,1,1,post_28,-1,centrist,217.55,285.1233232366941
0s1,0,1,0,4-1-1,4,1,1,post_29,-1,centrist,219.95,289.1783950617284
0s1,0,1,0,4-1-1,4,1,1,post_30,-1,centrist,226.52631578947367,289.22094801223244
0s1,0,1,0,4-1-1,4,1,1,post_31,0,centrist,159.57142857142858,189.13423295454547
0s1,0,1,0,4-1-1,4,1,1,post_32,1,centrist,246.6315789473684,285.1281474820144
0s1,0,1,0,4-1-1,4,1,1,post_33,2,blue,231.8,269.24234234234234
0s1,0,1,0,4-1-1,4,1,1,post_34,3,blue,223.95,282.1418511066398
0s1,0,1,0,4-1-1,4,1,1,post_35,3,blue,236.1578947368421,285.1728320194057
0s1,0,1,0,4-1-1,4,1,1,post_36,3,blue,225.42857142857142,289.2603603603604
0s1,0,1,0,4-1-1,4,1,1,post_37,4,blue,230.55555555555554,279.41333333333336
0s1,0,1,0,4-1-1,4,1,1,post_38,-4,red,248.6,284.1750924784217
0s1,0,1,0,4-1-1,4,1,1,post_39,-4,red,232.7,287.2551111111111
