run_id,test_case,seed,dist_index,agent_distribution,red_ratio,centrist_ratio,blue_ratio,post_id,post_belief_value,post_camp,growth_rate,decay_rate
97s8,97,8,9,2-2-2,2,2,2,post_46,0,centrist,14.823529411764707,0.0
97s8,97,8,9,2-2-2,2,2,2,post_47,0,centrist,13.374025974025974,0.0
97s8,97,8,9,2-2-2,2,2,2,post_48,0,centrist,13.24736842105263,0.0
97s8,97,8,9,2-2-2,2,2,2,post_49,1,centrist,13.926315789473684,0.0
97s8,97,8,9,2-2-2,2,2,2,post_50,1,centrist,14.29298245614035,0.0
97s8,97,8,9,2-2-2,2,2,2,post_51,1,centrist,12.558646616541354,0.0
97s8,97,8,9,2-2-2,2,2,2,post_52,2,blue,11.418181818181818,0.0
97s8,97,8,9,2-2-2,2,2,2,post_53,2,blue,13.833834586466166,0.0
97s8,97,8,9,2-2-2,2,2,2,post_54,2,blue,10.91699604743083,0.0
97s8,97,8,9,2-2-2,2,2,2,post_55,3,blue,7.903478260869565,0.0
97s8,97,8,9,2-2-2,2,2,2,post_56,3,blue,10.793233082706767,0.0
97s8,97,8,9,2-2-2,2,2,2,post_57,3,blue,11.84025974025974,0.0
97s8,97,8,9,2-2-2,2,2,2,post_58,4,blue,2.4451979472140764,0.0
97s8,97,8,9,2-2-2,2,2,2,post_59,-4,red,10.37719298245614,0.0
97s8,97,8,9,2-2-2,2,2,2,post_60,-3,red,2.6458944281524928,0.0
97s8,97,8,9,2-2-2,2,2,2,post_61,-2,red,2.9468582887700534,0.0
97s8,97,8,9,2-2-2,2,2,2,post_62,-1,centrist,9.693984962406017,0.0
97s8,97,8,9,2-2-2,2,2,2,post_63,0,centrist,9.861660079051383,0.0
97s8,97,8,9,2-2-2,2,2,2,post_64,0,centrist,12.1012987012987,0.0
97s8,97,8,9,2-2-2,2,2,2,post_65,0,centrist,11.614285714285714,0.0
97s8,97,8,9,2-2-2,2,2,2,post_66,1,centrist,10.672932330827068,0.0
97s8,97,8,9,2-2-2,2,2,2,post_67,2,blue,10.807518796992483,0.0
97s8,97,8,9,2-2-2,2,2,2,post_68,2,blue,12.977443609022556,0.0
97s8,97,8,9,2-2-2,2,2,2,post_69,2,blue,11.563636363636364,0.0
97s8,97,8,9,2-2-2,2,2,2,post_70,3,blue,8.113495200451721,0.0
97s8,97,8,9,2-2-2,2,2,2,post_71,4,blue,9.958780350084698,0.0
97s8,97,8,9,2-2-2,2,2,2,post_72,4,blue,11.010389610389609,0.0
97s8,97,8,9,2-2-2,2,2,2,post_73,4,blue,12.020779220779222,0.0
97s9,97,9,9,2-2-2,2,2,2,post_0,-4,red,10.007352941176471,0.0
97s9,97,9,9,2-2-2,2,2,2,post_1,-3,red,5.146774193548388,0.0
97s9,97,9,9,2-2-2,2,2,2,post_2,-2,red,10.727554179566564,0.0
97s9,97,9,9,2-2-2,2,2,2,post_3,-1,centrist,9.740824392998306,0.0
97s9,97,9,9,2-2-2,2,2,2,post_4,-1,centrist,9.618695652173914,0.0
97s9,97,9,9,2-2-2,2,2,2,post_5,-1,centrist,12.318181818181818,0.0
97s9,97,9,9,2-2-2,2,2,2,post_6,0,centrist,8.387351778656127,0.0
97s9,97,9,9,2-2-2,2,2,2,post_7,1,centrist,12.89624060150376,0.0
97s9,97,9,9,2-2-2,2,2,2,post_8,1,centrist,11.05064935064935,0.0
97s9,97,9,9,2-2-2,2,2,2,post_9,1,centrist,11.37922077922078,0.0
97s9,97,9,9,2-2-2,2,2,2,post_10,2,blue,9.861403508771929,0.0
97s9,97,9,9,2-2-2,2,2,2,post_11,3,blue,12.331578947368422,0.0
97s9,97,9,9,2-2-2,2,2,2,post_12,3,blue,9.92727272727273,0.0
97s9,97,9,9,2-2-2,2,2,2,post_13,3,blue,11.782706766917295,0.0
97s9,97,9,9,2-2-2,2,2,2,post_14,4,blue,11.673684210526316,0.0
97s9,97,9,9,2-2-2,2,2,2,post_15,4,blue,12.221052631578946,0.0
97s9,97,9,9,2-2-2,2,2,2,post_16,4,blue,10.846753246753247,0.0
97s9,97,9,9,2-2-2,2,2,2,post_17,-4,red,12.03609022556391,0.0
97s9,97,9,9,2-2-2,2,2,2,post_18,-4,red,13.064661654135339,0.0
97s9,97,9,9,2-2-2,2,2,2,post_19,-4,red,11.690005646527387,0.0
97s9,97,9,9,2-2-2,2,2,2,post_20,-3,red,10.792207792207792,0.0
97s9,97,9,9,2-2-2,2,2,2,post_21,-3,red,11.18421052631579,0.0
97s9,97,9,9,2-2-2,2,2,2,post_22,-3,red,13.85345717234262,0.0
97s9,97,9,9,2-2-2,2,2,2,post_23,-2,red,6.162055335968381,0.0
97s9,97,9,9,2-2-2,2,2,2,post_24,-1,centrist,11.937662337662337,0.0
97s9,97,9,9,2-2-2,2,2,2,post_25,-1,centrist,11.966233766233767,0.0
97s9,97,9,9,2-2-2,2,2,2,post_26,-1,centrist,13.1,0.0
97s9,97,9,9,2-2-2,2,2,2,post_27,0,centrist,11.592207792207793,0.0
97s9,97,9,9,2-2-2,2,2,2,post_28,0,centrist,10.946640316205533,0.0
97s9,97,9,9,2-2-2,2,2,2,post_29,0,centrist,13.264935064935065,0.0
97s9,97,9,9,2-2-2,2,2,2,post_30,1,centrist,2.8516483516483517,0.0
97s9,97,9,9,2-2-2,2,2,2,post_31,2,blue,9.03157894736842,0.0
97s9,97,9,9,2-2-2,2,2,2,post_32,3,blue,11.893506493506493,0.0
97s9,97,9,9,2-2-2,2,2,2,post_33,3,blue,13.18421052631579,0.0
97s9,97,9,9,2-2-2,2,2,2,post_34,3,blue,11.836363636363638,0.0
97s9,97,9,9,2-2-2,2,2,2,post_35,4,blue,3.3438538205980066,0.0
97s9,97,9,9,2-2-2,2,2,2,post_36,4,blue,9.61948051948052,0.0
97s9,97,9,9,2-2-2,2,2,2,post_37,4,blue,11.12987012987013,0.0
97s9,97,9,9,2-2-2,2,2,2,post_38,-4,red,11.412781954887219,0.0
97s9,97,9,9,2-2-2,2,2,2,post_39,-4,red,14.231578947368423,0.0
97s9,97,9,9,2-2-2,2,2,2,post_40,-4,red,10.896992481203009,0.0
97s9,97,9,9,2-2-2,2,2,2,post_41,-3,red,8.74561403508772,0.0
97s9,97,9,9,2-2-2,2,2,2,post_42,-2,red,11.803007518796994,0.0
97s9,97,9,9,2-2-2,2,2,2,post_43,-2,red,11.146753246753246,0.0
97s9,97,9,9,2-2-2,2,2,2,post_44,-2,red,8.325128205128205,0.0
97s9,97,9,9,2-2-2,2,2,2,post_45,-1,centrist,11.001031991744066,0.0
97s9,97,9,9,2-2-2,2,2,2,post_46,0,centrist,14.080701754385963,0.0
97s9,97,9,9,2-2-2,2,2,2,post_47,0,centrist,12.78872180451128,0.0
97s9,97,9,9,2-2-2,2,2,2,post_48,0,centrist,11.759398496240602,0.0
97s9,97,9,9,2-2-2,2,2,2,post_49,1,centrist,14.74561403508772,0.0
97s9,97,9,9,2-2-2,2,2,2,post_50,1,centrist,11.196992481203008,0.0
97s9,97,9,9,2-2-2,2,2,2,post_51,1,centrist,11.931168831168831,0.0
97s9,97,9,9,2-2-2,2,2,2,post_52,2,blue,9.985714285714286,0.0
97s9,97,9,9,2-2-2,2,2,2,post_53,2,blue,12.843859649122805,0.0
97s9,97,9,9,2-2-2,2,2,2,post_54,2,blue,11.406493506493508,0.0
97s9,97,9,9,2-2-2,2,2,2,post_55,3,blue,9.511688311688312,0.0
97s9,97,9,9,2-2-2,2,2,2,post_56,3,blue,6.851648351648351,0.0
97s9,97,9,9,2-2-2,2,2,2,post_57,3,blue,11.271428571428572,0.0
